sequence_end_idx,recon_error,is_anomaly,timestamp
541,0.007694895352600975,False,2025-01-06 15:15:00
542,0.007872568176189896,False,2025-01-06 15:30:00
543,0.006158943390345863,False,2025-01-06 15:45:00
544,0.0075148627888423514,False,2025-01-06 16:00:00
545,0.006392219438537712,False,2025-01-06 16:15:00
546,0.007282710575511085,False,2025-01-06 16:30:00
547,0.006213067261752038,False,2025-01-06 16:45:00
548,0.0063661434328892525,False,2025-01-06 17:00:00
549,0.007899141512275845,False,2025-01-06 17:15:00
550,0.006495203231339034,False,2025-01-06 17:30:00
551,0.00548254723359622,False,2025-01-06 17:45:00
552,0.00498495411746818,False,2025-01-06 18:00:00
553,0.005350819513598996,False,2025-01-06 18:15:00
554,0.004381431974340695,False,2025-01-06 18:30:00
555,0.005077782289622003,False,2025-01-06 18:45:00
556,0.004279218908835849,False,2025-01-06 19:00:00
557,0.004666702601259192,False,2025-01-06 19:15:00
558,0.005029788298809906,False,2025-01-06 19:30:00
559,0.0050554450720099635,False,2025-01-06 19:45:00
560,0.0050320246658716915,False,2025-01-06 20:00:00
561,0.004982066742045009,False,2025-01-06 20:15:00
562,0.004495891236625354,False,2025-01-06 20:30:00
563,0.004795166988629746,False,2025-01-06 20:45:00
564,0.004999388800634677,False,2025-01-06 21:00:00
565,0.0035377959555510942,False,2025-01-06 21:15:00
566,0.0035493266725392255,False,2025-01-06 21:30:00
567,0.003906588123864402,False,2025-01-06 21:45:00
568,0.0040552903498283785,False,2025-01-06 22:00:00
569,0.004308516932317989,False,2025-01-06 22:15:00
570,0.0033344249879156893,False,2025-01-06 22:30:00
571,0.004550457106470812,False,2025-01-06 22:45:00
572,0.005574551979529656,False,2025-01-06 23:00:00
573,0.005548244021404654,False,2025-01-06 23:15:00
574,0.0075158453449578975,False,2025-01-06 23:30:00
575,0.007813740621427498,False,2025-01-06 23:45:00
576,0.007985953716431229,False,2025-01-07 00:00:00
577,0.008943696708291506,False,2025-01-07 00:15:00
578,0.008685266151664978,False,2025-01-07 00:30:00
579,0.010143314332927198,False,2025-01-07 00:45:00
580,0.010088846874379314,False,2025-01-07 01:00:00
581,0.009066758500268775,False,2025-01-07 01:15:00
582,0.007006517080663137,False,2025-01-07 01:30:00
583,0.00842580045647721,False,2025-01-07 01:45:00
584,0.0081454180930861,False,2025-01-07 02:00:00
585,0.0067059698486757096,False,2025-01-07 02:15:00
586,0.007354998727544135,False,2025-01-07 02:30:00
587,0.007108623376870582,False,2025-01-07 02:45:00
588,0.007184262914174918,False,2025-01-07 03:00:00
589,0.005527909787000558,False,2025-01-07 03:15:00
590,0.0060738871339859404,False,2025-01-07 03:30:00
591,0.006321718486442448,False,2025-01-07 03:45:00
592,0.007018129192919745,False,2025-01-07 04:00:00
593,0.006096101729712618,False,2025-01-07 04:15:00
594,0.00655840408510861,False,2025-01-07 04:30:00
595,0.00784730929202223,False,2025-01-07 04:45:00
596,0.006378269295713931,False,2025-01-07 05:00:00
597,0.0066617266479369,False,2025-01-07 05:15:00
598,0.007735017787748261,False,2025-01-07 05:30:00
599,0.009476006555714627,False,2025-01-07 05:45:00
600,0.009984134361594581,False,2025-01-07 06:00:00
601,0.009566952780936333,False,2025-01-07 06:15:00
602,0.009076425892220723,False,2025-01-07 06:30:00
603,0.00887511699002387,False,2025-01-07 06:45:00
604,0.007715197512085464,False,2025-01-07 07:00:00
605,0.007605691349526043,False,2025-01-07 07:15:00
606,0.008278038398222509,False,2025-01-07 07:30:00
607,0.008424865589707242,False,2025-01-07 07:45:00
608,0.007041376810752805,False,2025-01-07 08:00:00
609,0.005760252863090587,False,2025-01-07 08:15:00
610,0.005070416832229605,False,2025-01-07 08:30:00
611,0.005861110871204422,False,2025-01-07 08:45:00
612,0.0055702143244330425,False,2025-01-07 09:00:00
613,0.007722597300501882,False,2025-01-07 09:15:00
614,0.007668029635503859,False,2025-01-07 09:30:00
615,0.006237822464351059,False,2025-01-07 09:45:00
616,0.0064613574657968655,False,2025-01-07 10:00:00
617,0.008297757067679956,False,2025-01-07 10:15:00
618,0.009192475528048447,False,2025-01-07 10:30:00
619,0.009037633234630887,False,2025-01-07 10:45:00
620,0.012354857250607027,False,2025-01-07 11:00:00
621,0.011141141139041232,False,2025-01-07 11:15:00
622,0.010037752876967235,False,2025-01-07 11:30:00
623,0.008885459383412364,False,2025-01-07 11:45:00
624,0.008695408593602889,False,2025-01-07 12:00:00
625,0.010192335896762435,False,2025-01-07 12:15:00
626,0.010006491805052448,False,2025-01-07 12:30:00
627,0.0077870205159740035,False,2025-01-07 12:45:00
628,0.00761810778186354,False,2025-01-07 13:00:00
629,0.007523005411355088,False,2025-01-07 13:15:00
630,0.006485544101284481,False,2025-01-07 13:30:00
631,0.006309061612517937,False,2025-01-07 13:45:00
632,0.006256687796015783,False,2025-01-07 14:00:00
633,0.006064301781630495,False,2025-01-07 14:15:00
634,0.006220660027050302,False,2025-01-07 14:30:00
635,0.0050016420554727685,False,2025-01-07 14:45:00
636,0.0050870021770272915,False,2025-01-07 15:00:00
637,0.0042390314908237,False,2025-01-07 15:15:00
638,0.004220104814911233,False,2025-01-07 15:30:00
639,0.004087115577976993,False,2025-01-07 15:45:00
640,0.004014172857187116,False,2025-01-07 16:00:00
641,0.005913639516238585,False,2025-01-07 16:15:00
642,0.0061112875627700805,False,2025-01-07 16:30:00
643,0.006396976602183901,False,2025-01-07 16:45:00
644,0.006282904786983949,False,2025-01-07 17:00:00
645,0.008019344224712096,False,2025-01-07 17:15:00
646,0.008336918947870222,False,2025-01-07 17:30:00
647,0.007723783444119817,False,2025-01-07 17:45:00
648,0.008035388476993612,False,2025-01-07 18:00:00
649,0.007768405876673724,False,2025-01-07 18:15:00
650,0.006657389550613062,False,2025-01-07 18:30:00
651,0.005463431123941856,False,2025-01-07 18:45:00
652,0.005204809070309327,False,2025-01-07 19:00:00
653,0.0049975675048350805,False,2025-01-07 19:15:00
654,0.004224973351996479,False,2025-01-07 19:30:00
655,0.004816203670836231,False,2025-01-07 19:45:00
656,0.005487212469369591,False,2025-01-07 20:00:00
657,0.006119516168683813,False,2025-01-07 20:15:00
658,0.0053838709668532795,False,2025-01-07 20:30:00
659,0.005435924680008801,False,2025-01-07 20:45:00
660,0.005528215916138833,False,2025-01-07 21:00:00
661,0.005630314810182039,False,2025-01-07 21:15:00
662,0.005365195106891646,False,2025-01-07 21:30:00
663,0.009346163361652109,False,2025-01-07 21:45:00
664,0.008487610172027368,False,2025-01-07 22:00:00
665,0.007462595166895888,False,2025-01-07 22:15:00
666,0.006804995836707658,False,2025-01-07 22:30:00
667,0.005965016507830057,False,2025-01-07 22:45:00
668,0.006446936667656497,False,2025-01-07 23:00:00
669,0.006737395623271516,False,2025-01-07 23:15:00
670,0.005467665169907387,False,2025-01-07 23:30:00
671,0.005656360550842335,False,2025-01-07 23:45:00
672,0.005088101627683584,False,2025-01-08 00:00:00
673,0.0032068027039402133,False,2025-01-08 00:15:00
674,0.0034481679663888125,False,2025-01-08 00:30:00
675,0.003749232260541463,False,2025-01-08 00:45:00
676,0.003169756264184303,False,2025-01-08 01:00:00
677,0.003326664584966654,False,2025-01-08 01:15:00
678,0.0035155524628053174,False,2025-01-08 01:30:00
679,0.003247573980039005,False,2025-01-08 01:45:00
680,0.003031206675266418,False,2025-01-08 02:00:00
681,0.00306039947483564,False,2025-01-08 02:15:00
682,0.00308540871077096,False,2025-01-08 02:30:00
683,0.003652710009441354,False,2025-01-08 02:45:00
684,0.0031759427522500493,False,2025-01-08 03:00:00
685,0.0023822338459416705,False,2025-01-08 03:15:00
686,0.0025897237858924158,False,2025-01-08 03:30:00
687,0.002692787328762605,False,2025-01-08 03:45:00
688,0.0038011028725408224,False,2025-01-08 04:00:00
689,0.003485331100030279,False,2025-01-08 04:15:00
690,0.003770689072037617,False,2025-01-08 04:30:00
691,0.0036553356212405104,False,2025-01-08 04:45:00
692,0.0029376556395001386,False,2025-01-08 05:00:00
693,0.0029834034635985163,False,2025-01-08 05:15:00
694,0.003018828758357398,False,2025-01-08 05:30:00
695,0.003750999535830481,False,2025-01-08 05:45:00
696,0.004664099434676779,False,2025-01-08 06:00:00
697,0.005400238903594581,False,2025-01-08 06:15:00
698,0.004812425866778375,False,2025-01-08 06:30:00
699,0.005140339263840238,False,2025-01-08 06:45:00
700,0.005959578396375991,False,2025-01-08 07:00:00
701,0.005891122986334262,False,2025-01-08 07:15:00
702,0.008537326824964034,False,2025-01-08 07:30:00
703,0.008892205524178331,False,2025-01-08 07:45:00
704,0.008964280548391018,False,2025-01-08 08:00:00
705,0.008099282016463318,False,2025-01-08 08:15:00
706,0.007458639145841122,False,2025-01-08 08:30:00
707,0.007068799636739742,False,2025-01-08 08:45:00
708,0.008758380399172582,False,2025-01-08 09:00:00
709,0.00857785777752881,False,2025-01-08 09:15:00
710,0.00843352511039879,False,2025-01-08 09:30:00
711,0.009200455459776978,False,2025-01-08 09:45:00
712,0.006629851355199333,False,2025-01-08 10:00:00
713,0.00567963547301108,False,2025-01-08 10:15:00
714,0.00838671952334476,False,2025-01-08 10:30:00
715,0.007415739920026243,False,2025-01-08 10:45:00
716,0.007425045724318222,False,2025-01-08 11:00:00
717,0.007241449940149794,False,2025-01-08 11:15:00
718,0.00792535620876958,False,2025-01-08 11:30:00
719,0.007089727253020086,False,2025-01-08 11:45:00
720,0.0074790821675353916,False,2025-01-08 12:00:00
721,0.006829809429381462,False,2025-01-08 12:15:00
722,0.006325819574458958,False,2025-01-08 12:30:00
723,0.010309198362532945,False,2025-01-08 12:45:00
724,0.007594139170784446,False,2025-01-08 13:00:00
725,0.00869540130617288,False,2025-01-08 13:15:00
726,0.008687317340699056,False,2025-01-08 13:30:00
727,0.008690343543553353,False,2025-01-08 13:45:00
728,0.008480850807048265,False,2025-01-08 14:00:00
729,0.01021780145700558,False,2025-01-08 14:15:00
730,0.010622881724290333,False,2025-01-08 14:30:00
731,0.01055678078407914,False,2025-01-08 14:45:00
732,0.010273129797844446,False,2025-01-08 15:00:00
733,0.007638615321934472,False,2025-01-08 15:15:00
734,0.007825970413318693,False,2025-01-08 15:30:00
735,0.006558562686656273,False,2025-01-08 15:45:00
736,0.0064422910216794275,False,2025-01-08 16:00:00
737,0.005825015138325548,False,2025-01-08 16:15:00
738,0.008268677525644039,False,2025-01-08 16:30:00
739,0.008678761961161024,False,2025-01-08 16:45:00
740,0.00919328328671983,False,2025-01-08 17:00:00
741,0.008582634930992487,False,2025-01-08 17:15:00
742,0.00924859621625713,False,2025-01-08 17:30:00
743,0.009167214478692433,False,2025-01-08 17:45:00
744,0.009080923172990378,False,2025-01-08 18:00:00
745,0.00936721107712386,False,2025-01-08 18:15:00
746,0.009030980102167732,False,2025-01-08 18:30:00
747,0.010567057529434072,False,2025-01-08 18:45:00
748,0.0028898211673293642,False,2025-01-08 19:00:00
749,0.002530284973962038,False,2025-01-08 19:15:00
750,0.0035717289932269804,False,2025-01-08 19:30:00
751,0.003671103758632514,False,2025-01-08 19:45:00
752,0.0033570710499261818,False,2025-01-08 20:00:00
753,0.0029513953646784835,False,2025-01-08 20:15:00
754,0.004162470416305089,False,2025-01-08 20:30:00
755,0.006331981977330944,False,2025-01-08 20:45:00
756,0.0065056544077081585,False,2025-01-08 21:00:00
757,0.006519558160645834,False,2025-01-08 21:15:00
758,0.0088286713905829,False,2025-01-08 21:30:00
759,0.008933309015115727,False,2025-01-08 21:45:00
760,0.008028405850248424,False,2025-01-08 22:00:00
761,0.007850600972100632,False,2025-01-08 22:15:00
762,0.008038960027911404,False,2025-01-08 22:30:00
763,0.008852234688822768,False,2025-01-08 22:45:00
764,0.010009235473215658,False,2025-01-08 23:00:00
765,0.00634081150512837,False,2025-01-08 23:15:00
766,0.007818873991879641,False,2025-01-08 23:30:00
767,0.00788731718148265,False,2025-01-08 23:45:00
768,0.007719870618924385,False,2025-01-09 00:00:00
769,0.008428470607878307,False,2025-01-09 00:15:00
770,0.008054126668271936,False,2025-01-09 00:30:00
771,0.007974871881564987,False,2025-01-09 00:45:00
772,0.010449246204816737,False,2025-01-09 01:00:00
773,0.009477042682107481,False,2025-01-09 01:15:00
774,0.0072530074394221945,False,2025-01-09 01:30:00
775,0.008283000405428322,False,2025-01-09 01:45:00
776,0.007118910834450329,False,2025-01-09 02:00:00
777,0.00720198919998787,False,2025-01-09 02:15:00
778,0.005324998496614768,False,2025-01-09 02:30:00
779,0.005531679918366196,False,2025-01-09 02:45:00
780,0.005947057312947748,False,2025-01-09 03:00:00
781,0.00617874121097706,False,2025-01-09 03:15:00
782,0.004459137692570692,False,2025-01-09 03:30:00
783,0.0037391622474344825,False,2025-01-09 03:45:00
784,0.0035616214624480764,False,2025-01-09 04:00:00
785,0.003699917048831407,False,2025-01-09 04:15:00
786,0.00376684448948419,False,2025-01-09 04:30:00
787,0.004686793629751043,False,2025-01-09 04:45:00
788,0.005320386297412855,False,2025-01-09 05:00:00
789,0.005133416977292851,False,2025-01-09 05:15:00
790,0.004394604237617035,False,2025-01-09 05:30:00
791,0.004434064950097038,False,2025-01-09 05:45:00
792,0.004526582083568456,False,2025-01-09 06:00:00
793,0.004650715439390769,False,2025-01-09 06:15:00
794,0.00385734022506634,False,2025-01-09 06:30:00
795,0.004768994670742988,False,2025-01-09 06:45:00
796,0.004705843316939023,False,2025-01-09 07:00:00
797,0.0048880150397146846,False,2025-01-09 07:15:00
798,0.004732454198605275,False,2025-01-09 07:30:00
799,0.004856455792744611,False,2025-01-09 07:45:00
800,0.005657561621993653,False,2025-01-09 08:00:00
801,0.009787566278988547,False,2025-01-09 08:15:00
802,0.011637504394079406,False,2025-01-09 08:30:00
803,0.012219107438872381,False,2025-01-09 08:45:00
804,0.012312543817066854,False,2025-01-09 09:00:00
805,0.01279962249000558,False,2025-01-09 09:15:00
806,0.012195288980648084,False,2025-01-09 09:30:00
807,0.01129787515830849,False,2025-01-09 09:45:00
808,0.011004097173755098,False,2025-01-09 10:00:00
809,0.010601740725467235,False,2025-01-09 10:15:00
810,0.011104598103751827,False,2025-01-09 10:30:00
811,0.008114760382144828,False,2025-01-09 10:45:00
812,0.006462199420981139,False,2025-01-09 11:00:00
813,0.006093901151175553,False,2025-01-09 11:15:00
814,0.006651377442298623,False,2025-01-09 11:30:00
815,0.0067302586414343165,False,2025-01-09 11:45:00
816,0.0071487135914155096,False,2025-01-09 12:00:00
817,0.006428324036961188,False,2025-01-09 12:15:00
818,0.005996563388145313,False,2025-01-09 12:30:00
819,0.0055784943759569034,False,2025-01-09 12:45:00
820,0.008334827227541936,False,2025-01-09 13:00:00
821,0.010036026709387478,False,2025-01-09 13:15:00
822,0.009566506854726207,False,2025-01-09 13:30:00
823,0.008780199041801138,False,2025-01-09 13:45:00
824,0.007858618387180698,False,2025-01-09 14:00:00
825,0.008251901368923027,False,2025-01-09 14:15:00
826,0.007692212544575345,False,2025-01-09 14:30:00
827,0.0063399419174623006,False,2025-01-09 14:45:00
828,0.00606350118569139,False,2025-01-09 15:00:00
829,0.006555081650456024,False,2025-01-09 15:15:00
830,0.005583903750405326,False,2025-01-09 15:30:00
831,0.0038656201578425586,False,2025-01-09 15:45:00
832,0.004168811631745507,False,2025-01-09 16:00:00
833,0.0037899404918932773,False,2025-01-09 16:15:00
834,0.003814530722908452,False,2025-01-09 16:30:00
835,0.003781808942823639,False,2025-01-09 16:45:00
836,0.004037029985321098,False,2025-01-09 17:00:00
837,0.005205825371640648,False,2025-01-09 17:15:00
838,0.005749142657017787,False,2025-01-09 17:30:00
839,0.005820337070775977,False,2025-01-09 17:45:00
840,0.0053073528275869464,False,2025-01-09 18:00:00
841,0.005423294599303528,False,2025-01-09 18:15:00
842,0.007305716957522725,False,2025-01-09 18:30:00
843,0.007063847274955753,False,2025-01-09 18:45:00
844,0.010385583937057716,False,2025-01-09 19:00:00
845,0.009565283978793202,False,2025-01-09 19:15:00
846,0.009033003969864343,False,2025-01-09 19:30:00
847,0.007365918501978734,False,2025-01-09 19:45:00
848,0.008488933954749629,False,2025-01-09 20:00:00
849,0.009234848358589008,False,2025-01-09 20:15:00
850,0.010140196230718742,False,2025-01-09 20:30:00
851,0.009581335289886476,False,2025-01-09 20:45:00
852,0.009001941025701368,False,2025-01-09 21:00:00
853,0.009098245450297977,False,2025-01-09 21:15:00
854,0.007409549545565067,False,2025-01-09 21:30:00
855,0.009559609966931637,False,2025-01-09 21:45:00
856,0.009596712966729136,False,2025-01-09 22:00:00
857,0.008941979508777282,False,2025-01-09 22:15:00
858,0.00538173693262284,False,2025-01-09 22:30:00
859,0.005697437735682031,False,2025-01-09 22:45:00
860,0.005600433373983862,False,2025-01-09 23:00:00
861,0.006542323716928972,False,2025-01-09 23:15:00
862,0.008133980230579551,False,2025-01-09 23:30:00
863,0.0070232842537849005,False,2025-01-09 23:45:00
864,0.006864797643963411,False,2025-01-10 00:00:00
865,0.005812743483186554,False,2025-01-10 00:15:00
866,0.005710237838896959,False,2025-01-10 00:30:00
867,0.006079026055665587,False,2025-01-10 00:45:00
868,0.005317238649950633,False,2025-01-10 01:00:00
869,0.006540583317741979,False,2025-01-10 01:15:00
870,0.006122337156753347,False,2025-01-10 01:30:00
871,0.005459248167389299,False,2025-01-10 01:45:00
872,0.005457786047195737,False,2025-01-10 02:00:00
873,0.005727865296215019,False,2025-01-10 02:15:00
874,0.006684999657761176,False,2025-01-10 02:30:00
875,0.006562047678430019,False,2025-01-10 02:45:00
876,0.005987462753701916,False,2025-01-10 03:00:00
877,0.005835167983455231,False,2025-01-10 03:15:00
878,0.005910078910783198,False,2025-01-10 03:30:00
879,0.005820314894512893,False,2025-01-10 03:45:00
880,0.004639140040573961,False,2025-01-10 04:00:00
881,0.004011935342702715,False,2025-01-10 04:15:00
882,0.0038571468954608826,False,2025-01-10 04:30:00
883,0.004063238564279051,False,2025-01-10 04:45:00
884,0.00427722986424667,False,2025-01-10 05:00:00
885,0.004071350851669462,False,2025-01-10 05:15:00
886,0.004476888953477728,False,2025-01-10 05:30:00
887,0.006646460125133461,False,2025-01-10 05:45:00
888,0.007138806576817064,False,2025-01-10 06:00:00
889,0.006127370879744412,False,2025-01-10 06:15:00
890,0.006025671440469392,False,2025-01-10 06:30:00
891,0.011184910160799307,False,2025-01-10 06:45:00
892,0.0122720810988559,False,2025-01-10 07:00:00
893,0.012081324161155416,False,2025-01-10 07:15:00
894,0.0121713952139387,False,2025-01-10 07:30:00
895,0.028878558785938157,True,2025-01-10 07:45:00
896,0.02752314102753873,True,2025-01-10 08:00:00
897,0.027081844398783816,True,2025-01-10 08:15:00
898,0.025870945815688478,True,2025-01-10 08:30:00
899,0.025999377472860668,True,2025-01-10 08:45:00
900,0.026971683859003275,True,2025-01-10 09:00:00
901,0.021821493237267613,True,2025-01-10 09:15:00
902,0.0217369219072756,True,2025-01-10 09:30:00
903,0.02183611468202689,True,2025-01-10 09:45:00
904,0.022172984119786066,True,2025-01-10 10:00:00
905,0.004722222349036239,False,2025-01-10 10:15:00
906,0.0048417708897464705,False,2025-01-10 10:30:00
907,0.0037227246947597282,False,2025-01-10 10:45:00
908,0.003911491234599061,False,2025-01-10 11:00:00
909,0.003225019822488381,False,2025-01-10 11:15:00
910,0.004024837230806313,False,2025-01-10 11:30:00
911,0.005509704795198214,False,2025-01-10 11:45:00
912,0.005375626261821874,False,2025-01-10 12:00:00
913,0.006205554382236784,False,2025-01-10 12:15:00
914,0.006946202066982393,False,2025-01-10 12:30:00
915,0.007868212984002806,False,2025-01-10 12:45:00
916,0.00808721356870448,False,2025-01-10 13:00:00
917,0.011208426441811272,False,2025-01-10 13:15:00
918,0.012284743538237719,False,2025-01-10 13:30:00
919,0.011538284696677156,False,2025-01-10 13:45:00
920,0.008872256559355775,False,2025-01-10 14:00:00
921,0.008874854932380683,False,2025-01-10 14:15:00
922,0.008225480385549268,False,2025-01-10 14:30:00
923,0.008268368522075804,False,2025-01-10 14:45:00
924,0.009478315134797735,False,2025-01-10 15:00:00
925,0.00825443436145897,False,2025-01-10 15:15:00
926,0.007579872469484694,False,2025-01-10 15:30:00
927,0.0055398949331978715,False,2025-01-10 15:45:00
928,0.004165451217364595,False,2025-01-10 16:00:00
929,0.004100013063068805,False,2025-01-10 16:15:00
930,0.0033937020557925843,False,2025-01-10 16:30:00
931,0.004930999822369387,False,2025-01-10 16:45:00
932,0.004699414014487034,False,2025-01-10 17:00:00
933,0.004673688758186233,False,2025-01-10 17:15:00
934,0.004089196482394766,False,2025-01-10 17:30:00
935,0.004135016732943526,False,2025-01-10 17:45:00
936,0.004768659153335045,False,2025-01-10 18:00:00
937,0.004732631997120736,False,2025-01-10 18:15:00
938,0.00433702125538172,False,2025-01-10 18:30:00
939,0.004547021401101565,False,2025-01-10 18:45:00
940,0.0043269010337716705,False,2025-01-10 19:00:00
941,0.004043146474362587,False,2025-01-10 19:15:00
942,0.004704585497847058,False,2025-01-10 19:30:00
943,0.005039664312870062,False,2025-01-10 19:45:00
944,0.006759563501961269,False,2025-01-10 20:00:00
945,0.007140289621228732,False,2025-01-10 20:15:00
946,0.007455667335606576,False,2025-01-10 20:30:00
947,0.00792188651975309,False,2025-01-10 20:45:00
948,0.007969511711660748,False,2025-01-10 21:00:00
949,0.007321691104354995,False,2025-01-10 21:15:00
950,0.0081609595193911,False,2025-01-10 21:30:00
951,0.008778498399167906,False,2025-01-10 21:45:00
952,0.008883203148322657,False,2025-01-10 22:00:00
953,0.008470125639968611,False,2025-01-10 22:15:00
954,0.007390822864853967,False,2025-01-10 22:30:00
955,0.007988471667418843,False,2025-01-10 22:45:00
956,0.006695327874169037,False,2025-01-10 23:00:00
957,0.00814133635238026,False,2025-01-10 23:15:00
958,0.011781624106831989,False,2025-01-10 23:30:00
959,0.011287166239006233,False,2025-01-10 23:45:00
960,0.01065270446950145,False,2025-01-11 00:00:00
961,0.009476368882069732,False,2025-01-11 00:15:00
962,0.008882480583786328,False,2025-01-11 00:30:00
963,0.00859314507524532,False,2025-01-11 00:45:00
964,0.007531902670376423,False,2025-01-11 01:00:00
965,0.003901944329046133,False,2025-01-11 01:15:00
966,0.0043977799722663136,False,2025-01-11 01:30:00
967,0.004655711930055975,False,2025-01-11 01:45:00
968,0.0022755301379149663,False,2025-01-11 02:00:00
969,0.003004689592466292,False,2025-01-11 02:15:00
970,0.003496183813486933,False,2025-01-11 02:30:00
971,0.003126639367864118,False,2025-01-11 02:45:00
972,0.004454037095653876,False,2025-01-11 03:00:00
973,0.0066256988369092235,False,2025-01-11 03:15:00
974,0.006986797746235672,False,2025-01-11 03:30:00
975,0.00700960051027952,False,2025-01-11 03:45:00
976,0.007502468719658808,False,2025-01-11 04:00:00
977,0.007587335262415171,False,2025-01-11 04:15:00
978,0.008046209533578522,False,2025-01-11 04:30:00
979,0.010163775164154471,False,2025-01-11 04:45:00
980,0.00885140827094725,False,2025-01-11 05:00:00
981,0.010331143720516186,False,2025-01-11 05:15:00
982,0.009660022955919839,False,2025-01-11 05:30:00
983,0.008435417580930072,False,2025-01-11 05:45:00
984,0.008434851355396952,False,2025-01-11 06:00:00
985,0.008489220854336371,False,2025-01-11 06:15:00
986,0.008727740450599132,False,2025-01-11 06:30:00
987,0.010770190042957897,False,2025-01-11 06:45:00
988,0.009146696269510016,False,2025-01-11 07:00:00
989,0.010372279297231961,False,2025-01-11 07:15:00
990,0.010790544098511256,False,2025-01-11 07:30:00
991,0.00957195745205396,False,2025-01-11 07:45:00
992,0.00992353586183522,False,2025-01-11 08:00:00
993,0.010184959023488682,False,2025-01-11 08:15:00
994,0.01004370672255088,False,2025-01-11 08:30:00
995,0.008778656658599598,False,2025-01-11 08:45:00
996,0.00834759846448085,False,2025-01-11 09:00:00
997,0.007455966157070415,False,2025-01-11 09:15:00
998,0.00702409005629049,False,2025-01-11 09:30:00
999,0.0038391858803192374,False,2025-01-11 09:45:00
1000,0.00376480087182937,False,2025-01-11 10:00:00
1001,0.005476637589647957,False,2025-01-11 10:15:00
1002,0.006049791300261865,False,2025-01-11 10:30:00
1003,0.0060721202385028,False,2025-01-11 10:45:00
1004,0.005790453063183616,False,2025-01-11 11:00:00
1005,0.006443175260578192,False,2025-01-11 11:15:00
1006,0.006773611147146282,False,2025-01-11 11:30:00
1007,0.006389726970257014,False,2025-01-11 11:45:00
1008,0.006843660514087369,False,2025-01-11 12:00:00
1009,0.0074527674217673475,False,2025-01-11 12:15:00
1010,0.006463690749149551,False,2025-01-11 12:30:00
1011,0.004787610153246741,False,2025-01-11 12:45:00
1012,0.003926812398999316,False,2025-01-11 13:00:00
1013,0.0027357152128532113,False,2025-01-11 13:15:00
1014,0.0029057661686559357,False,2025-01-11 13:30:00
1015,0.003448614822492156,False,2025-01-11 13:45:00
1016,0.0036600084112865363,False,2025-01-11 14:00:00
1017,0.004337599529234048,False,2025-01-11 14:15:00
1018,0.004580413165045288,False,2025-01-11 14:30:00
1019,0.003683245752409172,False,2025-01-11 14:45:00
1020,0.0052043750351428355,False,2025-01-11 15:00:00
1021,0.006953183691308517,False,2025-01-11 15:15:00
1022,0.0067271755802139925,False,2025-01-11 15:30:00
1023,0.006556041447515851,False,2025-01-11 15:45:00
1024,0.007516610857980066,False,2025-01-11 16:00:00
1025,0.007498199953471174,False,2025-01-11 16:15:00
1026,0.007133382104936792,False,2025-01-11 16:30:00
1027,0.006846128801704229,False,2025-01-11 16:45:00
1028,0.0069236576008195995,False,2025-01-11 17:00:00
1029,0.00706463284517095,False,2025-01-11 17:15:00
1030,0.005612411428447661,False,2025-01-11 17:30:00
1031,0.0046112698951029565,False,2025-01-11 17:45:00
1032,0.004794010169364862,False,2025-01-11 18:00:00
1033,0.004803444305538848,False,2025-01-11 18:15:00
1034,0.00501382806028274,False,2025-01-11 18:30:00
1035,0.005789069027879654,False,2025-01-11 18:45:00
1036,0.006794812254716115,False,2025-01-11 19:00:00
1037,0.007075372169539229,False,2025-01-11 19:15:00
1038,0.008546954434251736,False,2025-01-11 19:30:00
1039,0.008574274368569862,False,2025-01-11 19:45:00
1040,0.008562942515421943,False,2025-01-11 20:00:00
1041,0.008574757783335121,False,2025-01-11 20:15:00
1042,0.008892453507831008,False,2025-01-11 20:30:00
1043,0.009325727979441669,False,2025-01-11 20:45:00
1044,0.007858443686976458,False,2025-01-11 21:00:00
1045,0.006321924012334527,False,2025-01-11 21:15:00
1046,0.005639803688909744,False,2025-01-11 21:30:00
1047,0.006031346942952506,False,2025-01-11 21:45:00
1048,0.004343221565642099,False,2025-01-11 22:00:00
1049,0.0045191600302480015,False,2025-01-11 22:15:00
1050,0.0047032916973094,False,2025-01-11 22:30:00
1051,0.004643348505171908,False,2025-01-11 22:45:00
1052,0.005180568846224636,False,2025-01-11 23:00:00
1053,0.004380684193477763,False,2025-01-11 23:15:00
1054,0.004760119911148303,False,2025-01-11 23:30:00
1055,0.0063766543710917865,False,2025-01-11 23:45:00
1056,0.005968034685175644,False,2025-01-12 00:00:00
1057,0.0059448718112475474,False,2025-01-12 00:15:00
1058,0.006789879936976243,False,2025-01-12 00:30:00
1059,0.006268617806608116,False,2025-01-12 00:45:00
1060,0.006499640208593421,False,2025-01-12 01:00:00
1061,0.00659261208805501,False,2025-01-12 01:15:00
1062,0.006504983564985819,False,2025-01-12 01:30:00
1063,0.00642540194632967,False,2025-01-12 01:45:00
1064,0.0057280420581968085,False,2025-01-12 02:00:00
1065,0.004734420184117097,False,2025-01-12 02:15:00
1066,0.004778862528192209,False,2025-01-12 02:30:00
1067,0.00480756288190088,False,2025-01-12 02:45:00
1068,0.005119385355560383,False,2025-01-12 03:00:00
1069,0.00736049212990576,False,2025-01-12 03:15:00
1070,0.0072669474081961,False,2025-01-12 03:30:00
1071,0.008066348174955697,False,2025-01-12 03:45:00
